organism,tf_locus_tag,tf_name,tf_ortho_names,tg_locus_tag,tg_name,tg_ortho_names,interaction,tfbs_count
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_11647,FOXG_11647,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_11687,FOXG_11687,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_11745,FOXG_11745,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_11785,FOXG_11785,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_12029,FOXG_12029,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_12122,FOXG_12122,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_12222,FOXG_12222,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_12263,FOXG_12263,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_12281,FOXG_12281,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_12295,FOXG_12295,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_12364,FOXG_12364,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_12658,FOXG_12658,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_12682,FOXG_12682,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_12716,FOXG_12716,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_12730,FOXG_12730,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_12738,FOXG_12738,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_12966,FOXG_12966,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13071,FOXG_13071,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13181,FOXG_13181,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13223,FOXG_13223,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13252,FOXG_13252,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13320,FOXG_13320,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13367,FOXG_13367,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13434,FOXG_13434,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13456,FOXG_13456,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13558,FOXG_13558,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13685,FOXG_13685,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13731,FOXG_13731,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13748,FOXG_13748,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13765,FOXG_13765,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13805,FOXG_13805,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13856,FOXG_13856,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13896,FOXG_13896,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13897,FOXG_13897,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_13917,FOXG_13917,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_14484,FOXG_14484,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_14529,FOXG_14529,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_14781,FOXG_14781,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_14800,FOXG_14800,,,0
Foxysporum,FOXG_01610,FOXG_01610,farB,FOXG_15194,FOXG_15194,,+,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_15285,FOXG_15285,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_15456,FOXG_15456,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_15641,FOXG_15641,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_15803,FOXG_15803,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_16534,FOXG_16534,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_16832,FOXG_16832,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_16885,FOXG_16885,,,0
Foxysporum,FOXG_01610,FOXG_01610,FGSG_07192,FOXG_17768,FOXG_17768,,,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00029,FOXG_00029,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00032,FOXG_00032,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00039,FOXG_00039,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00108,FOXG_00108,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00142,FOXG_00142,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00157,FOXG_00157,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00159,FOXG_00159,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00161,FOXG_00161,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00215,FOXG_00215,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00240,FOXG_00240,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00378,FOXG_00378,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00394,FOXG_00394,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00407,FOXG_00407,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00415,FOXG_00415,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00441,FOXG_00441,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00460,FOXG_00460,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00480,FOXG_00480,,+,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00527,FOXG_00527,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00534,FOXG_00534,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00585,FOXG_00585,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00600,FOXG_00600,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00734,FOXG_00734,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00795,FOXG_00795,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00808,FOXG_00808,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00823,FOXG_00823,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00825,FOXG_00825,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00916,FOXG_00916,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00957,FOXG_00957,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00974,FOXG_00974,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_00982,FOXG_00982,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_01103,FOXG_01103,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_01117,FOXG_01117,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_01123,FOXG_01123,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_01157,FOXG_01157,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_01466,FOXG_01466,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_01468,FOXG_01468,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_01570,FOXG_01570,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_01572,FOXG_01572,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_01590,FOXG_01590,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_01618,FOXG_01618,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_01699,FOXG_01699,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_01734,FOXG_01734,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_01875,FOXG_01875,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02000,FOXG_02000,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02019,FOXG_02019,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02047,FOXG_02047,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02093,MDM34,MDM34,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02094,FOXG_02094,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02109,FOXG_02109,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02114,FOXG_02114,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02225,FOXG_02225,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02230,FOXG_02230,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02268,FOXG_02268,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02468,FOXG_02468,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02480,FOXG_02480,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02814,FOXG_02814,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02931,FOXG_02931,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02932,FOXG_02932,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02971,FOXG_02971,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_02986,FOXG_02986,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03009,FOXG_03009,,+,2
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03023,FOXG_03023,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03032,FOXG_03032,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03066,FOXG_03066,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03084,FOXG_03084,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03099,FOXG_03099,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03137,FOXG_03137,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03138,FOXG_03138,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03192,FOXG_03192,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03266,FOXG_03266,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03314,FOXG_03314,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03418,FOXG_03418,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03436,FOXG_03436,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03447,FOXG_03447,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03469,FOXG_03469,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03654,FOXG_03654,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03658,FOXG_03658,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03664,FOXG_03664,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03741,FOXG_03741,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03747,FOXG_03747,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03769,FOXG_03769,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03966,FOXG_03966,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_03985,FOXG_03985,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_04148,FOXG_04148,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_04149,FOXG_04149,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_04266,FOXG_04266,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_04287,FOXG_04287,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_04299,FOXG_04299,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_04363,FOXG_04363,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_04410,FOXG_04410,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_04416,FOXG_04416,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_04611,FOXG_04611,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_04688,FOXG_04688,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_04812,aguA,aguA,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_04896,FOXG_04896,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_04951,FOXG_04951,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_04970,FOXG_04970,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05014,FOXG_05014,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05084,FOXG_05084,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05086,FOXG_05086,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05095,FOXG_05095,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05127,FOXG_05127,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05203,FOXG_05203,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05229,FOXG_05229,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05263,DRE2,DRE2,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05344,FOXG_05344,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05356,FOXG_05356,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05358,FOXG_05358,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05369,FOXG_05369,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05459,FOXG_05459,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05474,FOXG_05474,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05482,FOXG_05482,,-,2
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05484,FOXG_05484,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05535,FOXG_05535,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05554,FOXG_05554,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05695,FOXG_05695,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05711,FOXG_05711,,-,2
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05816,FOXG_05816,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05914,FOXG_05914,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_05919,FOXG_05919,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_06018,FOXG_06018,,-,2
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_06051,FOXG_06051,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_06195,FOXG_06195,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_06317,FOXG_06317,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_06349,FOXG_06349,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_06380,FOXG_06380,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_06391,FOXG_06391,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_06392,FOXG_06392,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_06393,FOXG_06393,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_06597,FOXG_06597,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_07409,FOXG_07409,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_07445,FOXG_07445,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_07519,FOXG_07519,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_07583,FOXG_07583,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_07592,FOXG_07592,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_07694,FOXG_07694,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_07697,FOXG_07697,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_07791,FOXG_07791,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_07830,FOXG_07830,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_07878,FOXG_07878,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_07892,FOXG_07892,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_07910,FOXG_07910,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_07911,FOXG_07911,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08080,FOXG_08080,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08191,FOXG_08191,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08223,FOXG_08223,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08295,FOXG_08295,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08319,FOXG_08319,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08353,FOXG_08353,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08377,FOXG_08377,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08390,FOXG_08390,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08397,FOXG_08397,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08400,FOXG_08400,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08439,FOXG_08439,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08465,FOXG_08465,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08469,FOXG_08469,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08480,FOXG_08480,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08482,FOXG_08482,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08485,FOXG_08485,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08495,FOXG_08495,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08498,FOXG_08498,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08518,FOXG_08518,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08557,FOXG_08557,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08558,FOXG_08558,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08690,FOXG_08690,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08691,FOXG_08691,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08788,FOXG_08788,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08866,FOXG_08866,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_08883,FOXG_08883,,+,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_09034,FOXG_09034,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_09040,FOXG_09040,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_09079,FOXG_09079,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_09168,FOXG_09168,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_09271,FOXG_09271,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_09283,FOXG_09283,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_09540,FOXG_09540,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_09644,aguA,aguA,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_09738,FOXG_09738,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_10189,FOXG_10189,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_10267,FOXG_10267,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_10341,FOXG_10341,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_10437,FOXG_10437,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_10517,FOXG_10517,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_10530,FOXG_10530,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_10620,FOXG_10620,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11000,FOXG_11000,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11004,FOXG_11004,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11024,FOXG_11024,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11036,FOXG_11036,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11111,FOXG_11111,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11113,FOXG_11113,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11243,FOXG_11243,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11262,FOXG_11262,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11318,FOXG_11318,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11319,FOXG_11319,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11334,FOXG_11334,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11421,FOXG_11421,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11472,FOXG_11472,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11505,FOXG_11505,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11511,FOXG_11511,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11513,FOXG_11513,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11560,FOXG_11560,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_11627,FOXG_11627,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12324,FOXG_12324,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12664,FOXG_12664,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12682,FOXG_12682,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12777,FOXG_12777,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12790,FOXG_12790,,-,2
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12809,FOXG_12809,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12814,FOXG_12814,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12815,FOXG_12815,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12821,FOXG_12821,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12828,FOXG_12828,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12833,FOXG_12833,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12870,FOXG_12870,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12883,FOXG_12883,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12892,FOXG_12892,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12910,FOXG_12910,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12911,FOXG_12911,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_12923,FOXG_12923,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_13198,FOXG_13198,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_13288,FOXG_13288,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_13365,FOXG_13365,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_13440,FOXG_13440,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_13725,FOXG_13725,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_13752,FOXG_13752,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_13755,FOXG_13755,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_13813,FOXG_13813,,-,4
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_13874,FOXG_13874,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_13893,FOXG_13893,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_13939,FOXG_13939,,-,1
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_13954,FOXG_13954,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_14177,FOXG_14177,,-,0
Foxysporum,FOXG_01644,FOXG_01644,vib-1,FOXG_14342,FOXG_14342,,-,0
